Rank	Taxonpath	Taxon	S675S.DA01r3	S07.18SX07	S45.18SX62	S20.18SX20	S676S.DA01r4	S10.18SX10	S23.18SX23	S677S.DA01r5	S770S.DA013III	S186SBLEX2	S44.18SX61	S39.18SX56	S771S.DA013IV	S192SBLPCR	S122S75.79	S688S.DA01	S22.18SX22	S15.18SX15	S126S60.64	S109S65.67	S42.18SX59	S113S27	S687S.DA01	S679S.DA01r7	S768S.DA013I	S115S29	S108S65.69	S38.18SX55	S27.18SX21.24	S02.18SX02	S812S.BLEX14	S686S.DA01	S674S.DA01r2	S680S.DA01r8	S03.18SX03	S112S26	S40.18SX57	S26.18SX11.20	S133S80.82	S46.18SX63	S120S45.49	S118S35.39	S683S.DA01	S13.18SX13	S110S65.67	S128S60.62	S43.18SX60	S678S.DA01r6	S111S25	S123S75.79	S09.18SX09	S18.18SX18	S19.18SX19	S12.18SX12	S119S40.44	S189SMOCK	S189SBLEX4	S06.18SX06	S125S75.77	S767S.DA012IV	S689S.DA01	S17.18SX17	S124S75.77	S129S60.62	S01.18SX01	S127S60.64	S47.18SX64	S121S50.54	S04.18SX04	S25.18SX1.10	S08.18SX08	S21.18SX21	S766S.DA011IV	S107S65.69	S41.18SX58	S11.18SX11	S114S28	S16.18SX16	S682S.DA01r10	S14.18SX14	S732S.BLANK	S813S.BLANK	S769S.DA013II	S681S.DA01r9	S811S.BLEX14	S132S80.82	S48.18SBlank	S116S25.29	S130S80.84	S05.18SX05	S117S30.34	S24.18SX24	S131S80.84	S673S.DA01r1
class	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Granofilosea	Granofilosea	3.85159793169e-05	1.37623517107e-05	0.000103269512774	0.000687651116879	1.03735515929e-05	1.87550404171e-05	0.0	0.000138017334977	3.08202026428e-05	0.0	0.000216846830241	0.000181862269641	6.25147604295e-05	0.0	0.000272733797459	6.7950609614e-05	6.77185616578e-05	0.000343259246546	0.000304046152647	5.71708591963e-05	9.08283545939e-05	1.87759930153e-05	9.40194244131e-06	0.0	9.99329021942e-05	0.00013586824662	7.63248725799e-05	4.60566312338e-05	0.000232517584142	0.0	0.0	5.11177753544e-05	6.08404676025e-05	1.96809714528e-05	3.15069787958e-05	0.000164070325723	4.00428458451e-05	8.40371444178e-05	0.000157294534015	0.000132778194027	8.61623298294e-05	0.000183135089599	0.00022926880886	0.0	0.0001048799125	0.00026846909447	0.000389951563911	5.62909114303e-05	8.76900682229e-05	0.00020037905037	9.59149809609e-06	0.000106771445045	0.000375369739193	3.60922879804e-05	0.000123942909989	0.0	0.0	0.000227319694152	0.000271690680161	0.000260536293391	8.81435859014e-05	2.19026863645e-05	0.000153446075819	0.000247319989425	0.0	4.99251123315e-05	2.05330376576e-05	0.000169530708176	5.72370529786e-05	6.72165621609e-05	7.33768003522e-05	6.77973762415e-05	0.0	2.44077063265e-05	4.16150813055e-05	0.000199887563246	0.000105866954111	0.000127273421491	3.62640749941e-05	0.0	0.0	0.0	7.9959700311e-05	0.0	0.0	0.000147827372412	0.0	9.60780922734e-05	0.000132138798594	9.41282780173e-06	7.59539339391e-05	9.12700223612e-05	0.000244748826517	3.83700406722e-05
class	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Phytomyxea	Phytomyxea	0.00690398929256	0.00833998513666	0.0128673812917	0.0108804152525	0.00705401508314	0.00864607363229	0.0140528203456	0.00703888408384	0.00518549909466	0.0	0.0129565981069	0.0129122211445	0.00668907936596	0.0	0.00709107873394	0.0111244855168	0.0119455542764	0.0124002402815	0.011015825992	0.0146929108135	0.0131701114161	0.00324824679165	0.00685401603971	0.00548852569756	0.0034476851257	0.00289205267806	0.0139080878923	0.0117812862696	0.0126431436377	0.0111343779334	0.0	0.0110840376227	0.00719655816783	0.00681945660838	0.00893747965174	0.00303098338572	0.0167078774288	0.0121013487962	0.00586359068467	0.0143305607982	0.00757271143278	0.0057504418134	0.0086328524567	0.0116418807271	0.0121361041607	0.0123653706453	0.0146950168295	0.00683532495939	0.00387590101545	0.00732218446561	0.00640712072819	0.0112750645967	0.0111559886488	0.0125150008572	0.00818976612926	0.000722282412423	0.0	0.00914445133292	0.00744602270315	0.00469650949929	0.010709445687	0.0114441536254	0.00645281129363	0.00484406048253	0.00240667828048	0.00445997670161	0.0160465689294	0.00554057178084	0.00644489216539	0.00550215573117	0.00939223044508	0.0115255539611	0.0057277341424	0.0127652304087	0.012973501597	0.0115559997501	0.00345511241146	0.0122691578318	0.00639154321771	0.0113436268462	0.0	0.0	0.00324636383263	0.00642915677511	0.0	0.00183479856347	0.0123966942149	0.0037950846448	0.00179708766088	0.0048946704569	0.0042344318171	0.0138274083877	0.0146412244434	0.00681068221932
class	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Imbricatea	Imbricatea	0.0474324285288	0.0574302936886	0.0477621496582	0.047769570329	0.0483614975259	0.0544458823309	0.050929246821	0.04654864651	0.0518858111492	0.0461538461538	0.0618121889603	0.050193986421	0.051921981579	0.0625	0.0348596856384	0.0567775879475	0.0540394122029	0.050358991962	0.0564122553988	0.0461695524338	0.0510657193606	0.0221462837616	0.0645161290323	0.0472576135703	0.0527645723586	0.0253006084956	0.0435899827845	0.0472356809933	0.048959483811	0.0657087154307	0.1	0.0603360141767	0.0459432445352	0.0472736934295	0.0617431761135	0.0309143034783	0.0640685533521	0.0450158970265	0.0375147463626	0.0618556701031	0.0508740689682	0.031728154273	0.05370180946	0.0461168694607	0.043487706576	0.0553441142099	0.0557630736393	0.04604596555	0.0256756519757	0.0336386330809	0.0353830364765	0.030921010485	0.0530622663323	0.0409196314977	0.0466597385758	0.00479689732598	0.111111111111	0.0570365778053	0.0360754281251	0.0755349564287	0.0571280616124	0.0387129981492	0.0344042254204	0.0554934886617	0.0196159384535	0.0503161923781	0.0553878690814	0.0371734607382	0.0355556573103	0.041789496932	0.0538900186587	0.0489610052091	0.0641605466867	0.0463990497266	0.0468689853203	0.0407021050659	0.0292096550662	0.0484402642196	0.0460191111675	0.047650419846	0.0	0.1	0.0525335231044	0.0463135840226	0.0	0.032713327942	0.0206611570248	0.0265559847044	0.0342679951021	0.0404845723752	0.0293182185005	0.0497763884452	0.0374028653095	0.0469937073133
class	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Cercozoa incertae sedis	Cercozoa incertae sedis	0.000317756829365	5.50494068426e-05	0.000278827684491	7.7638029325e-05	0.00021784458345	7.50201616684e-05	0.0	0.00028523582562	0.000285086874446	0.0	0.000162635122681	6.0620756547e-05	0.000520956336913	0.0	0.000165075719515	5.82433796692e-05	0.000121893410984	0.000114419748849	0.000288454042255	8.98399215943e-05	8.07363151946e-05	0.0	0.000122225251737	0.00018764190419	0.000235556126601	1.94097495172e-05	0.000135688662364	6.44792837273e-05	0.0	2.88829518377e-05	0.0	1.70392584515e-05	0.000252053365782	0.00021649068598	0.000168037220244	0.00014679976512	0.000200214229225	0.000210092861045	1.74771704461e-05	0.000436271208945	1.91471844065e-05	0.000311329652318	0.0002645409333	0.0	0.000127354179465	0.000339534443006	1.02618832608e-05	0.000192997410618	5.26140409337e-05	0.000100189525185	0.000230195954306	8.54171560358e-05	0.0	0.000252646015863	6.6738489994e-05	0.0	0.0	0.00038231039471	8.49033375502e-05	8.91308372128e-05	0.000110179482377	0.0	0.000177674403579	6.82262039793e-05	6.04187016021e-05	0.00015809618905	0.000143731263603	0.000169530708176	0.000114474105957	0.000268866248644	0.000125788800604	6.77973762415e-05	0.000226840956135	7.32231189794e-05	2.08075406527e-05	0.0	9.62426855559e-05	0.000178182790088	9.06601874853e-05	0.000131763353018	0.0	0.0	5.59717902177e-05	0.000295690521852	0.0	3.47829111557e-05	0.0	1.92156184547e-05	4.4046266198e-05	0.000103541105819	0.000123425142651	0.0	6.11872066292e-05	0.000105517611849
class	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Thecofilosea	Thecofilosea	0.110232732805	0.179928986265	0.116012970651	0.138240056787	0.111370449901	0.185637390049	0.146478643626	0.1137722898	0.100597141426	0.107692307692	0.12376532836	0.11236057226	0.125411555506	0.111111111111	0.0629297351611	0.149491341151	0.134502607165	0.139005692383	0.112465892259	0.127172492649	0.114373082513	0.0654906636375	0.151963595679	0.114029985176	0.126450811598	0.0624993934453	0.115632181958	0.100661373225	0.130878335174	0.172821142321	0.1	0.152697314613	0.108661075138	0.110794028793	0.187182961026	0.0751010327795	0.126775649945	0.125999691864	0.0622711582995	0.11356329252	0.0931414785456	0.089461491269	0.115154668266	0.133457799524	0.125421392506	0.120029373677	0.115179377719	0.112372742332	0.0628036268612	0.0670100940947	0.131000680996	0.126951248158	0.125478596417	0.13956887762	0.105370541631	0.0592350087145	0.0740740740741	0.200526968382	0.0667340233145	0.132681535519	0.148191403797	0.12537097675	0.0648269289787	0.112880254484	0.0600763289597	0.109926776502	0.113455299577	0.104253679587	0.128886395897	0.130390528226	0.162194175979	0.119956157697	0.168748405025	0.130874121323	0.110477637096	0.129889437192	0.0728653372344	0.132058902139	0.11380573335	0.150102416061	0.0	0.0	0.127007987974	0.108501524918	0.0769230769231	0.061635318568	0.0702479338843	0.0673891739206	0.0604226679704	0.131901955986	0.0705991815964	0.136346004655	0.0631189741528	0.109249098304
class	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;JJP-2003	JJP-2003	0.0	0.0	0.0	0.0	0.0	0.0	3.2605151614e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.1772051963e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.3820952095e-06	0.0	0.0	1.69610827955e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.02618832608e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.03327133705e-05	8.49033375502e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.60780922734e-06	8.8092532396e-06	0.0	0.0	0.0	2.62230885554e-05	0.0
class	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Basal Group T	Basal Group T	2.88869844877e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.25270245362e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.76339787403e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.72705606024e-05	0.0	0.0	2.62157556692e-05	0.0	9.57359220327e-06	3.66270179198e-05	3.52721244401e-05	0.0	0.0	3.15845993494e-05	2.05237665216e-05	0.0	0.0	8.34912709876e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.13590210883e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.60780922734e-06	8.8092532396e-06	0.0	9.49424174238e-06	0.0	0.0	0.0
class	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;7-2.3	7-2.3	0.0	0.0	4.13078051098e-05	0.0	2.07471031857e-05	0.0	0.0	2.76034669955e-05	1.54101013214e-05	0.0	0.0	0.0	0.0	0.0	3.58860259815e-05	0.0	0.0	0.0	2.33881655882e-05	0.0	0.0	0.0	0.0	0.0	1.42761288849e-05	9.70487475859e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.95214571791e-05	2.10046525305e-05	2.59058409036e-05	6.00642687676e-05	0.0	0.00020098746013	0.0	2.87207766098e-05	0.0	0.0	0.0	0.0	1.57922996747e-05	4.10475330433e-05	0.0	0.0	6.67930167901e-05	0.0	0.0	0.0	3.60922879804e-05	0.0	0.0	0.0	0.0	4.24516687751e-05	0.0	0.0	0.0	2.42283277608e-05	8.52827549741e-06	0.0	0.0	0.0	7.70594128073e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5344901873e-05	0.0	0.0	0.0	9.60780922734e-06	0.0	0.0	0.0	0.0	3.49641180738e-05	2.87775305042e-05
class	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Novel Clade Gran-4	Novel Clade Gran-4	7.70319586338e-05	0.0	0.0	0.0	5.18677579643e-05	0.000168795363754	6.52103032279e-05	0.000110413867982	3.85252533035e-05	0.0	9.75810736087e-05	0.0	6.25147604295e-05	0.0	0.000200961745496	3.88289197795e-05	0.0	5.72098744243e-05	0.000140328993529	1.6334531199e-05	3.0276118198e-05	5.6327979046e-05	2.82058273239e-05	0.000131349332933	2.14141933273e-05	7.76389980687e-05	0.0	0.0	0.0	0.0	0.0	4.25981461287e-05	7.8223458346e-05	7.8723885811e-05	0.0	0.0	0.0	0.0	0.000209726045353	3.79366268648e-05	0.000162751067456	6.40972813596e-05	2.645409333e-05	7.51089079165e-05	0.0	0.000150026846909	0.000164190132173	3.2166235103e-05	4.38450341114e-05	0.000141935160679	0.0	0.000170834312072	0.000105103526974	0.0	4.76703499957e-05	0.0	0.0	0.0	0.00013584534008	6.17059642243e-05	0.0	0.0	0.000226131059101	1.70565509948e-05	2.01395672007e-05	0.000116491928774	0.0	3.08237651229e-05	0.0	0.0	0.0	0.0	0.0	8.13590210883e-06	6.24226219582e-05	3.74789181086e-05	9.62426855559e-06	0.000178182790088	7.25281499882e-05	0.0	0.0	0.0	7.9959700311e-06	5.0689803746e-05	0.0	0.000365220567135	0.0	4.80390461367e-05	0.000237849837469	0.0	6.64596921967e-05	0.000125496280747	0.000305936033146	4.79625508403e-05
class	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Metromonadea	Metromonadea	0.000211837886243	0.0	0.000299481587046	0.0	0.000103735515929	0.000168795363754	0.000146723182263	0.000257632358624	0.000200331317178	0.0	0.000325270245362	0.00011113805367	0.000305627717656	0.0	0.000315797028637	5.82433796692e-05	0.000501117356267	4.29074058182e-05	0.000233881655882	8.16726559948e-05	0.000201840787986	0.000262863902215	2.82058273239e-05	0.000168877713771	0.000135623224406	9.70487475859e-05	4.24027069888e-05	0.000331607744883	5.81293960356e-05	8.6648855513e-05	0.0	5.96374045802e-05	0.000225978879666	0.000118085828717	8.40186101221e-05	0.000129529204518	0.000120128537535	8.40371444178e-05	0.000244680386245	0.000113809880594	0.000229766212878	0.000247232370958	0.0001763606222	0.000525762355415	0.0001048799125	0.00026846909447	0.000472046629998	0.000233205204497	0.00019291815009	0.000308917702654	2.87744942883e-05	0.000149480023063	0.000150147895677	0.000153392223917	0.000152545119986	0.0	0.0	3.09981401116e-05	0.000348103683956	0.000315386039368	6.61076894261e-05	0.000262832236374	0.000234207168355	0.000162037234451	3.02093508011e-05	0.000108171076718	0.000184797338918	0.000177236649457	5.72370529786e-05	1.9204732046e-05	8.38592004025e-05	0.000135594752483	0.000248107295772	0.000105766727415	0.000312113109791	1.24929727029e-05	0.000144364028334	0.000343638238027	0.000217584449965	0.000143741839656	0.0	0.0	0.000127935520498	0.000287242221227	0.0	0.00024348037809	0.0	0.000134509329183	0.000281896103667	5.64769668104e-05	0.000161402109621	0.000308036325469	0.00045453353496	0.000124702632185
class	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Novel Clade 2	Novel Clade 2	0.00446785360076	0.0109548319617	0.00656794101245	0.00675450855127	0.00433614456581	0.0117219002607	0.0105966742745	0.00530906681879	0.00451515968717	0.0	0.00578981036745	0.00524369544132	0.00684189322479	0.0	0.00318667910716	0.0082220237633	0.00839710164556	0.0117566291942	0.00509862009823	0.0062479581836	0.0044808654933	0.00343600672181	0.00827370934835	0.00490683579457	0.00735934444016	0.00343552566454	0.00474062264135	0.00413588548479	0.0062053130268	0.0149902520038	0.0	0.00920119956379	0.00516274825084	0.00576652463566	0.0137685497338	0.00403267590066	0.00520556995986	0.00979032732468	0.00287499453838	0.00537751685809	0.00403048231758	0.00521935005357	0.00495573348383	0.00918474645379	0.00489939019822	0.00498247054736	0.00532591741236	0.00448718979687	0.0030691523878	0.00373205981315	0.00715525757968	0.00689743534989	0.00566057566703	0.00819294937154	0.00533907919952	0.0	0.0	0.0148377764001	0.00362537251339	0.0053958437605	0.00816429964412	0.00741405933438	0.00328697646622	0.00603801905217	0.00416889041055	0.00553336661674	0.00538992238512	0.00653463820606	0.00876871651632	0.00808519219136	0.010209857649	0.0086441654708	0.00984631525222	0.00615074199427	0.00443200615903	0.00996939221688	0.00321450569757	0.0108564228532	0.00402531232435	0.00917552076471	0.0	0.0	0.00462966664801	0.0046888068465	0.0	0.00260002260889	0.00413223140496	0.00312253799889	0.00268682223808	0.00881981965022	0.00375971972998	0.00756400310318	0.00253489856035	0.00555406338731
class	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Novel Clade 12	Novel Clade 12	0.000231095875902	6.88117585533e-05	3.09808538323e-05	0.0	0.0001452297223	1.87550404171e-05	0.0	0.00028523582562	0.000123280810571	0.0	0.000108423415121	6.0620756547e-05	0.0	0.0	8.61264623556e-05	0.000194144598897	6.77185616578e-05	0.0	8.57566071568e-05	2.45017967984e-05	4.03681575973e-05	9.38799650767e-06	0.000122225251737	2.81462856285e-05	0.000149899353291	1.94097495172e-05	0.0	0.0	0.0	0.0	0.0	9.37159214831e-05	0.0	0.000157447771622	0.000147032567714	9.49880833132e-05	0.000130139248996	1.40061907363e-05	2.62157556692e-05	3.79366268648e-05	2.87207766098e-05	2.74702634398e-05	0.00011463440443	2.14596879761e-05	2.99656892858e-05	4.7376899024e-05	0.0	0.000120623381636	3.50760272891e-05	5.00947625926e-05	0.000105506479057	0.0	1.50147895677e-05	3.60922879804e-05	9.53406999914e-06	0.0	0.0	5.16635668527e-05	6.79226700402e-05	8.91308372128e-05	0.0	0.0	8.07610925361e-05	0.000102339305969	0.0	1.66417041105e-05	0.000102665188288	2.31178238422e-05	3.43422317872e-05	6.72165621609e-05	0.000104824000503	0.0	3.5443899396e-05	3.25436084353e-05	7.28263922846e-05	2.49859454057e-05	5.77456113335e-05	0.0	0.000145056299976	0.0	0.0	0.0	0.000111943580435	4.22415031216e-05	0.0	4.34786389447e-05	0.0	1.92156184547e-05	2.64277597188e-05	9.41282780173e-06	7.59539339391e-05	0.0	0.000104892354221	7.67400813445e-05
class	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;7-5.4	7-5.4	0.000356272808682	0.000233959979081	0.000165231220439	0.000122002617511	7.261486115e-05	0.000412610889176	0.00032605151614	0.000478460094588	0.000292791925107	0.0	0.000292743220826	4.0413837698e-05	0.00031951988664	0.0	0.000229670566281	0.000174730139008	0.000230243109636	0.000128722217455	0.000140328993529	0.000196014374387	0.00030276118198	0.000262863902215	0.000319666043004	0.000262698665866	0.000192727739946	7.76389980687e-05	0.000449468694081	9.21132624675e-05	0.0	0.000158856235107	0.0	0.000289667393675	0.000165138412064	0.000305055057518	0.000462102355672	4.3176401506e-05	0.000420449881373	0.000252111433253	0.000104863022677	0.000180198977608	0.000287207766098	7.32540358395e-05	0.00021163274664	0.000160947659821	0.000217251247322	0.000197403745933	0.000102618832608	0.000249288322048	0.000131535102334	0.000217077304568	0.000297336440979	8.54171560358e-05	0.000435428897464	0.000243622943867	0.000247885819978	0.0	0.0	0.000371977681339	0.000178297008855	0.000329098475863	0.000242394861229	0.000175221490916	0.000177674403579	0.000187622060943	0.000100697836004	0.00015809618905	4.10660753152e-05	0.000100177236649	0.000183158569532	0.000105626026253	0.000482190402315	0.0	0.000389882893356	0.000244077063265	0.000197671636201	0.000337310262977	0.000288728056668	0.000140000763641	0.000135990281228	0.0	0.0	0.0	0.000319838801244	0.000101379607492	0.0	0.000104348733467	0.0	0.000182548375319	9.69017856356e-05	0.000150605244828	0.00019937907659	0.000285218819879	9.6151324703e-05	0.000211035223697
class	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;N-Por	N-Por	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.02404363741e-05	5.82433796692e-05	8.12622739893e-05	0.0	0.0	0.0	0.0	9.38799650767e-06	0.0	1.8764190419e-05	7.13806444245e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.69149537178e-06	1.96809714528e-05	1.05023262653e-05	0.0	3.00321343838e-05	0.0	0.0	1.89683134324e-05	9.57359220327e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.00947625926e-05	0.0	0.0	0.0	0.000126323007931	3.81362799966e-05	0.0	0.0	0.0	0.0	0.0	9.91615341391e-05	0.0	4.0380546268e-05	8.52827549741e-06	0.0	0.0	0.0	3.08237651229e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.92485371112e-05	0.0	1.81320374971e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.52370129584e-05	2.82384834052e-05	0.0	0.0	2.62230885554e-05	0.0
class	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;CCW10	CCW10	0.025430175344	0.0380116154248	0.0328810128674	0.0696634945986	0.0255915517796	0.0381477522084	0.0677045973264	0.0238125908614	0.0553145586932	0.0307692307692	0.0281358762238	0.0345134173941	0.0615075781782	0.0138888888889	0.0212660589966	0.0503611089539	0.0602288887384	0.0826682685432	0.0288220160599	0.0530545573342	0.0284393670273	0.0174804494973	0.0528483184626	0.0251815435423	0.0509443659257	0.020943119729	0.0541058541177	0.0229269910282	0.0696535487996	0.0431366885696	0.0	0.0506151172301	0.0259875711616	0.025496698517	0.0456746169276	0.0195502746019	0.0315237303915	0.0728602042103	0.0107309826539	0.0292017185292	0.0148965094683	0.0385316228516	0.0269390850411	0.0751089079165	0.0539232578697	0.0296500426392	0.0299954847714	0.0265130192837	0.019195355934	0.0212735758476	0.0306927939075	0.0671805932221	0.0813050855092	0.0686746009546	0.0306520350472	0.00421593103773	0.037037037037	0.040380243852	0.0214465830652	0.0354877856472	0.0485891517282	0.0658285238685	0.0225646492546	0.0280580263865	0.0122851359924	0.0259444167083	0.0217547533982	0.0390228866456	0.0315376161912	0.0314573510913	0.040000838592	0.0569497960429	0.0440567669493	0.0531030330643	0.024958645013	0.0726591292398	0.0181994918386	0.0616003360018	0.0252307301772	0.0678581268043	0.0	0.0	0.0278739515284	0.0240945533806	0.0	0.0127131540274	0.0247933884298	0.0184950327626	0.0130465040479	0.0305728647	0.0218462502492	0.0593597407931	0.0141692088494	0.0247103061929
class	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Novel Clade Gran-3	Novel Clade Gran-3	1.92579896585e-05	0.0	0.0	0.0	3.11206547786e-05	0.0	0.0	2.76034669955e-05	7.70505066071e-06	0.0	0.0	0.000131344972519	6.94608449217e-05	0.0	0.000114835283141	1.94144598897e-05	0.0	8.58148116365e-05	0.000163717159117	6.53381247958e-05	0.0	1.87759930153e-05	0.0	0.000121967237724	0.000107070966637	9.70487475859e-06	0.0	0.0	0.0	0.0	0.0	2.55588876772e-05	0.0	2.95214571791e-05	0.0	2.59058409036e-05	0.0	0.0	0.000122340193123	3.79366268648e-05	7.65887376261e-05	1.83135089599e-05	8.81803111001e-06	8.58387519045e-05	2.99656892858e-05	0.000102649947885	2.05237665216e-05	0.0	7.01520545783e-05	0.000233775558765	9.59149809609e-06	2.13542890089e-05	0.000165162685245	0.0	2.86022099974e-05	0.0	0.0	3.09981401116e-05	0.000195277676365	0.0	0.0	0.0	9.69133110433e-05	7.67544794767e-05	4.02791344014e-05	2.49625561658e-05	3.07995564864e-05	3.85297064036e-05	0.0	6.72165621609e-05	5.24120002516e-05	7.90969389485e-05	4.25326792752e-05	4.06795105441e-05	1.04037703264e-05	0.000162408645137	2.88728056668e-05	0.0	0.0	0.0	0.0	0.0	7.9959700311e-05	6.75864049946e-05	0.0	0.000147827372412	0.0	0.0	0.000193803571271	1.88256556035e-05	3.79769669695e-05	7.9861269566e-05	0.000209784708443	6.71475711764e-05
class	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Novel Clade 10	Novel Clade 10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.37124364943e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
class	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Novel Clade Gran-6	Novel Clade Gran-6	0.0	0.0	0.0	3.32734411393e-05	1.03735515929e-05	0.0	0.0	0.0	0.0	0.0	1.08423415121e-05	0.0	0.0	0.0	7.1772051963e-05	0.0	0.0	0.0	2.33881655882e-05	0.0	0.0	1.87759930153e-05	0.0	0.0	4.99664510971e-05	9.70487475859e-06	1.69610827955e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.74771704461e-05	0.0	9.57359220327e-06	9.15675447994e-06	2.645409333e-05	0.0	0.0	3.15845993494e-05	0.0	0.0	8.76900682229e-06	2.50473812963e-05	0.0	0.0	1.50147895677e-05	7.21845759607e-05	1.90681399983e-05	0.0	0.0	0.0	5.09420025301e-05	2.74248729886e-05	0.0	0.0	4.0380546268e-05	1.70565509948e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.24226219582e-05	0.000124929727029	9.62426855559e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.47829111557e-05	0.0	1.92156184547e-05	2.64277597188e-05	0.0	0.0	0.0	5.24461771107e-05	1.91850203361e-05
class	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Novel Clade 4	Novel Clade 4	0.000182950901755	0.0	3.09808538323e-05	0.0	7.261486115e-05	0.0	4.89077274209e-05	8.28104009864e-05	8.47555572678e-05	0.0	0.0	0.0	0.0	0.0	0.000215316155889	0.0	0.0	0.0	3.11842207843e-05	0.0	0.0	0.0	0.0	5.6292571257e-05	2.85522577698e-05	3.88194990344e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000182521402807	2.95214571791e-05	0.0	0.0	0.0	0.0	0.000183510289684	3.79366268648e-05	2.87207766098e-05	6.40972813596e-05	0.0	3.21895319642e-05	0.0	5.52730488614e-05	0.0	4.82493526545e-05	1.75380136446e-05	0.000183680796173	0.0	0.0	0.0	0.0	9.53406999914e-06	0.0	0.0	0.0	0.000110374338815	7.54184007185e-05	1.10179482377e-05	0.0	0.000121141638804	0.0	0.0	4.99251123315e-05	0.0	5.39415889651e-05	0.0	0.0	0.0	0.0	0.0	0.0	4.16150813055e-05	0.0	5.77456113335e-05	0.0	5.43961124912e-05	0.0	0.0	0.0	7.9959700311e-06	4.22415031216e-05	0.0	0.000321741928191	0.0	0.0	0.000369988636063	0.0	1.89884834848e-05	3.42262583854e-05	0.00045453353496	6.71475711764e-05
